axis,benchmark,category,loading_median,hdi_low,hdi_high
axis1,ARC-AGI-2,Core AGI Progress,5.730179231123154,-13.603807722112341,13.852012530030084
axis1,ARC-AGI,Core AGI Progress,3.9698049610458637,-8.320068717433362,8.502155809898277
axis1,FrontierMath Tier 4,High End Math Reasoning,3.340360424435487,-9.092908092533095,8.975714384451045
axis1,FrontierMath,High End Math Reasoning,2.698162059861424,-6.8119513844174815,6.718590062891683
axis1,APEX Agents,Core AGI Progress,1.9787149770195411,-5.753808797484033,5.641412471364436
axis1,OTIS Mock AIME 2024-2025,High End Math Reasoning,1.9166688336454802,-11.647846592543514,13.002341275803996
axis1,TerminalBench,Agentic Computer Use,1.7172062976920135,-5.455863294065663,5.880160750726048
axis1,Humanity's Last Exam,Domain Specific Questions,1.5686141588527356,-4.383068578292391,5.026286595399562
axis1,GPQA Diamond Chemistry,Chemistry,1.5267175700596902,-4.428902955566046,4.291777494223778
axis1,WeirdML,Autonomous SWE,1.4463198239798032,-3.212352762301942,3.287534276295615
axis1,MATH Level 5,High End Math Reasoning,1.3090452432192448,-9.55098756768355,10.860901338697126
axis1,GPQA Diamond,Domain Specific Questions,1.1983861227359132,-3.724912050172639,4.063585292159864
axis1,GPQA Main Chemistry,Chemistry,1.1466801619396967,-3.8965118141373805,3.8011081284193127
axis1,The Agent Company,Agentic Computer Use,1.1177142781365244,-6.643901046915084,7.365133763262631
axis1,Chess Puzzles,General Reasoning,1.0421088170747317,-8.81283112376542,8.936854545080188
axis1,MCP Atlas,Agentic Computer Use,1.0166645493202702,-3.6869478503605064,3.8417728793688957
axis1,VisualToolBench,Multimodal Understanding,1.0162430766905155,-4.119249438245013,4.9195701625875135
axis1,EnigmaEval,General Reasoning,0.9465988284781023,-3.2794194551011855,4.43848183966742
axis1,Aider Polyglot,Autonomous SWE,0.926039812089049,-5.825938404219096,6.781365538793942
axis1,LAB-Bench SeqQA,Biology,0.8615152736688687,-2.989189013999867,2.9235792277224943
axis1,GeoBench,Multimodal Understanding,0.8479898449271324,-4.8141103251632655,4.658088179160336
axis1,Fiction.LiveBench,Advanced Language and Writing,0.7824360078903876,-4.42724213325326,5.891659303569666
axis1,MultiNRC,Advanced Language and Writing,0.7505786243348904,-2.3113167006843987,3.4451336015748
axis1,SimpleBench,General Reasoning,0.639053543904622,-2.365538650737822,3.0896747300896035
axis1,SEAL Instruction Following,Advanced Language and Writing,0.6312459549114864,-3.409108552653769,3.3079606516840534
axis1,MMLU Chemistry,Chemistry,0.6207907539633152,-2.362752541484837,2.4771727223082594
axis1,PostTrainBench,Autonomous SWE,0.5841258280811088,-4.245265898200877,4.574144088304449
axis1,AudioMultiChallenge,Multimodal Understanding,0.5158771406799021,-2.8740613874746637,3.3554734161580884
axis1,CAD-Eval,Multimodal Understanding,0.38367020971647875,-5.081992953525354,6.313340822741968
axis1,BALROG,General Reasoning,0.3774279742062111,-1.7359343295410243,2.332587563827656
axis1,VPCT,Multimodal Understanding,0.36952783783454113,-3.2496408661256404,4.211229237826035
axis1,WMDP Biology,Biology,0.34955034457016854,-3.719764034300912,3.7653582373724803
axis1,GPQA Diamond Biology,Biology,0.34121493646468404,-2.6957673026520164,2.778667957180804
axis1,MMLU Pro Biology,Biology,0.3180828520242155,-3.871096250732612,4.178526045993568
axis1,LiveBench,Core AGI Progress,0.29174317522484583,-2.200362918344008,3.4831385278374207
axis1,GPQA Main Biology,Biology,0.26483953865825016,-3.5172801113770236,4.315141905312119
axis1,METR Time Horizons,Autonomous SWE,0.24529425773419253,-2.720840491441708,3.128519666781553
axis1,SimpleQA Verified,Domain Specific Questions,0.24378857727926326,-2.93030083210617,5.441165360604743
axis1,SEAL Tool Use (Enterprise),Agentic Computer Use,0.24187293278108507,-2.536114258589665,3.149280256115197
axis1,LAB-Bench Cloning,Biology,0.23928992061173787,-2.5395690207466837,2.958892423525289
axis1,Video-MME,Multimodal Understanding,0.22631513237053033,-2.777041220369597,2.5296274984357536
axis1,LAMBADA,General Reasoning,0.2162754508989888,-1.7316484485225465,1.9835276928478116
axis1,TriviaQA,Domain Specific Questions,0.21104343031297773,-2.374300860350491,2.666498472283587
axis1,LAB-Bench Protocol,Biology,0.19582925064297568,-2.122694693654289,2.688469605942895
axis1,TutorBench,Advanced Language and Writing,0.19316370857955145,-0.9202449702381946,1.2115159572095398
axis1,BioLP-bench,Biology,0.19097447579991494,-4.561318818515071,6.3137752829334115
axis1,MMLU Biology,Biology,0.18700131672827613,-1.1369167203070656,1.3250325232843094
axis1,Lech Mazur Writing,Advanced Language and Writing,0.17144322413119395,-1.786699703935939,2.274976233872425
axis1,LAB-Bench LitQA2,Biology,0.13830758415917105,-1.181887619303259,1.2915649344980287
axis1,MultiChallenge,Advanced Language and Writing,0.12059020944666232,-1.588633346260713,2.134673372750821
axis1,DeepResearchBench,Agentic Computer Use,0.11354823586610154,-1.7928957736897415,2.0974562797318392
axis1,GSM8K,Domain Specific Questions,0.08151465972688841,-10.59874065588012,10.58081199332231
axis1,SWE-Bench Verified,Autonomous SWE,0.072008852793467,-3.2451380041171163,3.546301731022539
axis1,PRBench Legal,Domain Specific Questions,0.06215647068713548,-1.2440790448136405,1.5240115168594859
axis1,Visual Task Assessment (VISTA),Multimodal Understanding,0.03560949594152553,-1.0838614142446186,1.8547806050661768
axis1,PRBench Finance,Domain Specific Questions,0.020072059441120123,-1.454508852786341,1.7607585838190987
axis1,SWE-Bench Pro,Autonomous SWE,-0.01282114730984509,-4.358063520679266,5.063067773375489
axis1,MMLU Pro Chemistry,Chemistry,-0.039157244592803585,-4.121450189331198,5.63022399818553
axis1,CSQA2,General Reasoning,-0.039717512357525825,-4.382854888504447,4.640314314501131
axis1,MMLU,Domain Specific Questions,-0.1359722314397576,-4.910333523606624,5.009337265247776
axis1,WMDP Chemistry,Chemistry,-0.16506320578343453,-3.04007246419444,3.646701241742225
axis1,WinoGrande,General Reasoning,-0.17525627835812432,-2.5668317216170737,2.608860040349015
axis1,PIQA,General Reasoning,-0.18056779908878678,-1.7075059328643616,1.7060778127197627
axis1,HellaSwag,General Reasoning,-0.22147931744015337,-3.705110693211267,3.8335914137034153
axis1,OS World (Screenshot),Agentic Computer Use,-0.2525897183332465,-7.565325825655576,8.055326368279195
axis1,Adversarial NLI,General Reasoning,-0.3102646558705301,-4.841024385596022,5.163417482576257
axis1,SWE-Bench Pro (Private),Autonomous SWE,-0.3135489458147386,-5.8207763940199015,6.238437288146662
axis1,Cybench,Agentic Computer Use,-0.4898656002357695,-9.079516467966782,9.71242521530668
axis1,SuperGLUE,General Reasoning,-0.5016428109082687,-4.681536876042997,4.913053310073859
axis1,BoolQ,General Reasoning,-0.5422126449993063,-3.7407063095332074,3.7728869936145792
axis1,ScienceQA,Domain Specific Questions,-0.5878754619279496,-4.81478735913952,5.054742445401427
axis1,GSO-Bench,Autonomous SWE,-0.6102598530542207,-7.851381063029636,8.194382029361613
axis1,BIG-Bench Hard (BBH),Domain Specific Questions,-0.7168191835948371,-5.570913916952242,5.597970878996262
axis1,Remote Labor Index,Core AGI Progress,-0.8119440658666048,-6.511688891192716,7.030026782196077
axis1,OpenBookQA,Domain Specific Questions,-1.1760243532354802,-6.2118714109557045,6.429455171438809
axis1,ARC (AI2),Domain Specific Questions,-1.574483512299671,-7.052246952070172,7.195396751899836
axis2,ARC (AI2),Domain Specific Questions,1.7317096270775936,-6.594262196624142,6.783721782875592
axis2,OpenBookQA,Domain Specific Questions,1.4120595984327284,-5.973903088191025,5.884499285587228
axis2,GSO-Bench,Autonomous SWE,1.1458978577006453,-7.115766932240142,7.717633056039467
axis2,MMLU Pro Chemistry,Chemistry,0.9547015470175135,-5.0172744747181905,4.588447902681095
axis2,BIG-Bench Hard (BBH),Domain Specific Questions,0.8818510996264478,-4.924583659416713,5.60744607304856
axis2,SWE-Bench Pro (Private),Autonomous SWE,0.8770110303333843,-5.786730535940173,5.761271490253347
axis2,Remote Labor Index,Core AGI Progress,0.8604467799060815,-6.792760973892639,6.2120829762278325
axis2,SimpleQA Verified,Domain Specific Questions,0.8350720697843397,-4.277841391284642,3.872179178016506
axis2,BioLP-bench,Biology,0.7470500720114621,-5.383382822058011,5.2884048894794775
axis2,BoolQ,General Reasoning,0.7465478315140865,-3.304915089135521,3.7251563552174742
axis2,SuperGLUE,General Reasoning,0.7152936626891113,-4.440327759064847,4.620017567997973
axis2,WMDP Chemistry,Chemistry,0.6908973889980244,-3.3992153856460923,3.1758405388287736
axis2,ScienceQA,Domain Specific Questions,0.6733990973043282,-4.566696114502176,4.670032816702475
axis2,Cybench,Agentic Computer Use,0.6176594419396094,-8.813181684016106,8.866765094294164
axis2,HellaSwag,General Reasoning,0.6025923974730927,-3.4212690514804494,3.6395163525803387
axis2,Adversarial NLI,General Reasoning,0.5254169173647838,-4.784436354425522,4.619313791233034
axis2,WinoGrande,General Reasoning,0.45721623084204466,-2.264688151369163,2.5914063356601815
axis2,SEAL Tool Use (Enterprise),Agentic Computer Use,0.3803788080056462,-2.631829563470762,2.921945213742002
axis2,SWE-Bench Pro,Autonomous SWE,0.37263299206609024,-4.585462379414612,4.368822513056115
axis2,MMLU Pro Biology,Biology,0.3620091205975385,-3.7490376581933105,4.17129025370069
axis2,LiveBench,Core AGI Progress,0.35973011205647376,-2.7576944397225325,2.814635897982915
axis2,CAD-Eval,Multimodal Understanding,0.3543004215991321,-5.27589957364651,5.311596186422089
axis2,MMLU,Domain Specific Questions,0.35048344391182495,-4.406387050323582,5.073891334922814
